t_s,P0_use,P0_used_tok,P0_running,P1_use,P1_used_tok,P1_running,D0_use,D0_used_tok,D0_running,D1_use,D1_used_tok,D1_running
172.01,0.0761,15916,0,0.0879,18366,0,0.1130,23624,0,0.1061,21986,0
172.51,0.0421,8792,0,0.0190,3980,0,0.1130,23624,0,0.1066,22077,0
173.01,0.0003,67,0,0.0190,3980,0,0.0616,12871,0,0.1066,22077,0
173.51,0.0199,4163,0,0.0199,4168,0,0.0616,12871,0,0.1125,23317,0
174.01,0.0647,13522,0,0.0199,4168,0,0.0879,18369,0,0.1125,23317,0
174.51,0.0866,18102,0,0.0570,11905,0,0.0879,18369,0,0.0765,15846,0
175.01,0.0866,18102,0,0.0765,16001,0,0.0879,18369,0,0.0765,15846,0
175.51,0.0657,13742,0,0.1073,22434,0,0.0879,18369,0,0.1010,20917,0
176.01,0.0629,13144,0,0.1456,30437,0,0.1486,31054,0,0.1010,20917,0
176.51,0.0629,13144,0,0.1202,25127,0,0.1486,31054,0,0.1228,25445,0
177.01,0.0426,8897,0,0.1166,24371,0,0.1720,35946,0,0.1228,25445,0
177.51,0.0699,14612,0,0.1166,24371,0,0.1720,35946,0,0.0922,19092,0
178.01,0.0648,13555,0,0.1162,24285,0,0.2211,46221,0,0.0922,19092,0
178.51,0.0659,13773,0,0.1162,24285,0,0.2211,46221,0,0.0922,19092,0
179.01,0.0855,17869,0,0.1162,24285,0,0.1950,40764,0,0.0661,13690,0
179.51,0.0649,13567,0,0.1162,24285,0,0.1950,40764,0,0.0661,13690,0
180.01,0.0649,13567,0,0.0199,4168,0,0.1950,40764,0,0.0668,13831,0
180.51,0.0649,13567,0,0.0199,4168,0,0.1485,31035,0,0.0668,13831,0
181.01,0.0649,13567,0,0.0241,5043,0,0.1485,31035,0,0.0418,8667,0
181.51,0.0649,13567,0,0.0612,12785,0,0.1503,31419,0,0.0418,8667,0
182.01,0.0649,13567,0,0.0612,12785,0,0.1503,31419,0,0.0417,8642,0
182.51,0.0475,9930,0,0.0684,14302,0,0.1273,26617,0,0.0417,8642,0
183.01,0.0745,15575,0,0.0949,19829,0,0.1273,26617,0,0.1132,23452,0
183.51,0.0745,15575,0,0.0949,19829,0,0.1027,21477,0,0.1132,23452,0
184.01,0.0657,13731,0,0.0670,14007,0,0.1027,21477,0,0.0673,13946,0
184.51,0.0387,8094,0,0.0670,14007,0,0.1203,25157,0,0.0673,13946,0
185.01,0.0433,9058,0,0.0502,10485,0,0.1203,25157,0,0.0495,10262,0
185.51,0.0916,19158,0,0.0473,9896,0,0.1203,25157,0,0.0495,10262,0
186.01,0.0916,19158,0,0.0242,5063,0,0.1245,26020,0,0.0495,10262,0
186.51,0.0916,19158,0,0.0413,8638,0,0.1245,26020,0,0.0495,10262,0
187.01,0.0926,19353,0,0.0813,17004,0,0.0733,15326,0,0.0495,10262,0
187.51,0.1227,25658,0,0.0813,17004,0,0.0733,15326,0,0.1671,34612,0
188.01,0.0736,15389,0,0.0813,17004,0,0.0737,15405,0,0.1671,34612,0
188.51,0.0736,21485,0,0.0635,13283,0,0.0737,15405,0,0.2112,43753,0
189.01,0.1028,15978,0,0.0711,14854,0,0.0788,16476,0,0.2112,43753,0
189.51,0.0960,20074,0,0.0711,14854,0,0.0788,16476,0,0.1438,29785,0
190.01,0.0960,20074,0,0.0199,4168,0,0.1279,26731,0,0.1438,29785,0
190.51,0.0960,20074,0,0.0228,4771,0,0.1279,26731,0,0.1438,29785,0
191.01,0.0441,9225,0,0.0424,8867,0,0.0727,15200,0,0.0700,14500,0
191.51,0.0441,9225,0,0.0395,8264,0,0.0727,15200,0,0.0700,14500,0
192.01,0.0483,10100,0,0.0395,8264,0,0.1003,20961,0,0.1431,29647,0
192.51,0.0483,10100,0,0.0495,10355,0,0.1003,20961,0,0.1431,29647,0
193.01,0.0514,10754,0,0.0639,13353,0,0.1260,26337,0,0.1431,29647,0
193.51,0.0514,10891,0,0.0990,20691,0,0.1260,26337,0,0.1716,35559,0
194.01,0.0717,14987,0,0.1399,29236,0,0.1046,21860,0,0.1716,35559,0
194.51,0.1080,22567,0,0.1399,29236,0,0.1046,21860,0,0.1997,41368,0
195.01,0.1080,22567,0,0.1359,28400,0,0.1046,21860,0,0.1997,41368,0
195.51,0.1080,22567,0,0.1359,28400,0,0.1043,21796,0,0.1477,30607,0
196.01,0.1080,22567,0,0.1359,28400,0,0.1043,21796,0,0.1477,30607,0
196.51,0.0239,4999,0,0.0944,19740,0,0.1038,21697,0,0.1430,29631,0
197.01,0.0199,4166,0,0.1166,24379,0,0.1038,21697,0,0.1430,29631,0
197.51,0.0199,4166,0,0.1062,22198,0,0.1267,26492,0,0.0900,18647,0
198.01,0.0199,4166,0,0.1062,22198,0,0.1267,26492,0,0.0900,18647,0
198.51,0.0199,4166,0,0.1194,24950,0,0.1267,31769,0,0.0900,18647,0
199.01,0.0199,4166,0,0.1194,24950,0,0.1520,31769,0,0.0467,9681,0
199.51,0.0004,75,0,0.0796,16638,0,0.1520,31769,0,0.0467,9681,0
200.01,0.0200,4171,0,0.0769,16068,0,0.1854,38757,0,0.0460,9535,0
200.51,0.0796,16630,0,0.0958,20032,0,0.1854,38757,0,0.0460,9535,0
201.01,0.0810,16925,0,0.0958,20032,0,0.1899,39692,0,0.0460,9535,0
201.51,0.0810,16925,0,0.0958,20032,0,0.1899,39692,0,0.0460,9535,0
202.01,0.0731,15272,0,0.0526,11005,0,0.1684,35212,0,0.0786,16290,0
202.51,0.0927,19368,0,0.0451,9421,0,0.1684,35212,0,0.0786,16290,0
203.01,0.0977,20419,0,0.0653,13649,0,0.1705,35640,0,0.0786,16290,0
203.51,0.0775,16206,0,0.0658,13765,0,0.1705,35640,0,0.0786,16290,0
204.01,0.0775,16206,0,0.0622,13000,0,0.1719,35933,0,0.0786,16290,0
204.51,0.0775,16206,0,0.0570,11908,0,0.1719,35933,0,0.0786,16290,0
205.01,0.0775,16206,0,0.0681,14242,0,0.1719,35933,0,0.0428,8865,0
205.51,0.0775,16206,0,0.0883,18450,0,0.1764,36879,0,0.0428,8865,0
206.01,0.0775,16206,0,0.1186,24784,0,0.1764,36879,0,0.0175,3630,0
206.51,0.0003,70,0,0.1186,24784,0,0.1635,34179,0,0.0175,3630,0
207.01,0.0430,8985,0,0.1186,24784,0,0.1635,34179,0,0.0694,14371,0
207.51,0.0430,8985,0,0.1027,21460,0,0.1774,37092,0,0.0694,14371,0
208.01,0.0430,8985,0,0.1312,27418,0,0.1774,37092,0,0.0986,20424,0
208.51,0.0250,5235,0,0.1231,25724,0,0.1251,26159,0,0.0986,20424,0
209.01,0.0507,10594,0,0.1231,25724,0,0.1251,26159,0,0.0986,20424,0
209.51,0.0703,14690,0,0.1231,25724,0,0.1318,27543,0,0.1681,34833,0
210.01,0.0686,14347,0,0.1231,25724,0,0.1318,27543,0,0.1681,34833,0
210.51,0.0686,14347,0,0.0713,14904,0,0.1837,38394,0,0.0991,20533,0
211.01,0.0423,8843,0,0.0820,17145,0,0.1837,38394,0,0.0991,20533,0
211.51,0.0470,9815,0,0.0820,17145,0,0.1837,38394,0,0.0692,14333,0
212.01,0.0442,9234,0,0.0820,17145,0,0.1901,39730,0,0.0692,14333,0
212.51,0.0697,14578,0,0.0820,17145,0,0.1901,39730,0,0.0510,10563,0
213.01,0.0655,13700,0,0.0820,17145,0,0.1270,26547,0,0.0510,10563,0
213.51,0.0923,19290,0,0.0820,17145,0,0.1270,26547,0,0.0998,20671,0
214.01,0.0652,13639,0,0.0820,17145,0,0.1121,23428,0,0.0998,20671,0
214.51,0.0625,13063,0,0.0243,5079,0,0.1121,23428,0,0.1022,21183,0
215.01,0.0671,14034,0,0.0289,6038,0,0.0945,19749,0,0.1022,21183,0
215.51,0.0617,12896,0,0.0485,10134,0,0.0945,19749,0,0.1022,21183,0
216.01,0.0638,13331,0,0.0817,17079,0,0.0950,19867,0,0.1754,36331,0
216.51,0.0638,13331,0,0.0817,17079,0,0.0950,19867,0,0.1754,36331,0
217.01,0.0638,13331,0,0.0525,10979,0,0.0473,9878,0,0.1301,26946,0
217.51,0.0362,7577,0,0.0525,10979,0,0.0473,9878,0,0.1301,26946,0
218.01,0.0362,7577,0,0.0525,10979,0,0.0473,9878,0,0.1197,24807,0
218.51,0.0362,7577,0,0.0525,10979,0,0.0473,9878,0,0.1197,24807,0
219.01,0.0255,5327,0,0.0199,4168,0,0.0473,9878,0,0.0187,3871,0
219.51,0.0255,5327,0,0.0231,4837,0,0.0473,9878,0,0.0187,3871,0
220.01,0.0246,5139,0,0.0713,14901,0,0.0473,9878,0,0.0923,19124,0
220.51,0.0424,8866,0,0.0713,14901,0,0.0473,9878,0,0.0923,19124,0
221.01,0.0424,8866,0,0.1035,21627,0,0.0473,9878,0,0.0923,19127,0
221.51,0.0424,8866,0,0.1221,25521,0,0.0473,9878,0,0.0923,19127,0
222.01,0.0424,8866,0,0.1479,30914,0,0.1306,27309,0,0.0422,8744,0
222.51,0.0424,8866,0,0.1479,30914,0,0.1306,27309,0,0.0422,8744,0
223.01,0.0424,8866,0,0.1479,30914,0,0.1013,21171,0,0.0495,10248,0
223.51,0.0184,3850,0,0.1479,30914,0,0.1013,21171,0,0.0495,10248,0
224.01,0.0226,4723,0,0.1479,30914,0,0.1017,21266,0,0.0495,10248,0
224.51,0.0226,4723,0,0.1479,30914,0,0.1017,21266,0,0.0497,10296,0
225.01,0.0226,4723,0,0.1479,30914,0,0.0297,6209,0,0.0497,10296,0
225.51,0.0277,5793,0,0.1479,30914,0,0.0297,6209,0,0.0427,8856,0
226.01,0.0522,10920,0,0.1479,30914,0,0.0297,6209,0,0.0427,8856,0
226.51,0.0522,10920,0,0.1479,30914,0,0.0297,6209,0,0.0427,8856,0
227.01,0.0273,5711,0,0.1479,30914,0,0.0236,4942,0,0.0427,8856,0
227.51,0.0516,10780,0,0.1479,30914,0,0.0236,4942,0,0.0427,8856,0
228.01,0.0516,10780,0,0.1479,30914,0,0.0537,11232,0,0.0427,8856,0
228.51,0.0516,10780,0,0.0231,4831,0,0.0537,11232,0,0.0427,8856,0
229.01,0.0516,10780,0,0.0231,4831,0,0.0258,5390,0,0.0241,4998,0
229.51,0.0516,10780,0,0.0174,3630,0,0.0258,5390,0,0.0241,4998,0
230.01,0.0516,10780,0,0.0174,3630,0,0.0258,5390,0,0.0193,4007,0
230.51,0.0516,10780,0,0.0174,3630,0,0.0258,5390,0,0.0193,4007,0
231.01,0.0516,10780,0,0.0174,3630,0,0.0258,5390,0,0.0193,4007,0
231.51,0.0516,10780,0,0.0174,3630,0,0.0258,5390,0,0.0193,4007,0
232.01,0.0516,10780,0,0.0250,5220,0,0.0258,5390,0,0.0193,4007,0
232.51,0.0516,10780,0,0.0250,5220,0,0.0258,5390,0,0.0193,4007,0
233.01,0.0234,4893,0,0.0250,5220,0,0.0258,5390,0,0.0193,4007,0
233.51,0.0188,3931,0,0.0250,5220,0,0.0258,5390,0,0.0193,4007,0
234.02,0.0188,3931,0,0.0250,5220,0,0.0258,5390,0,0.0193,4007,0
234.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
235.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
235.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
236.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
236.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
237.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
237.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
238.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
238.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
239.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
239.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
240.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
240.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
241.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
241.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
242.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
242.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
243.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
243.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
244.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
244.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
245.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
245.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
246.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
246.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
247.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
247.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
248.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
248.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
249.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
249.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
250.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
250.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
251.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
251.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
252.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
252.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
253.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
253.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
254.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
254.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
255.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
255.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
256.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
256.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
257.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
257.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
258.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
258.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
259.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
259.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0193,4007,0
260.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0000,0,0
260.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0000,0,0
261.02,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0000,0,0
261.52,0.0188,3931,0,0.0250,5220,0,0.0195,4079,0,0.0000,0,0
262.02,0.0188,3931,0,0.0300,5444,0,0.0195,4079,0,0.0000,0,0
262.52,0.0000,0,0,0.0000,0,0,0.0195,4079,0,0.0000,0,0
263.02,0.0000,0,0,0.0000,0,0,0.0195,4079,0,0.0000,0,0
263.52,0.0000,0,0,0.0000,0,0,0.0195,4079,0,0.0000,0,0
264.02,0.0000,0,0,0.0000,0,0,0.0195,4079,0,0.0000,0,0
264.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
265.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
265.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
266.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
266.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
267.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
267.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
268.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
268.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
269.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
269.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
270.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
270.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
271.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
271.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
272.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
272.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
273.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
273.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
274.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
274.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
275.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
275.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
276.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
276.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
277.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
277.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
278.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
278.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
279.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
279.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
280.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
280.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
281.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
281.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
282.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
282.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
283.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
283.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
284.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
284.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
285.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
285.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
286.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
286.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
287.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
287.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
288.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
288.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
289.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
289.52,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
290.02,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
290.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
291.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
291.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
292.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
292.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
293.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
293.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
294.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
294.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
295.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
295.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
296.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
296.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
297.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
297.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
298.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
298.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
299.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
299.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
300.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
300.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
301.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
301.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
302.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
302.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
303.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
303.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
304.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
304.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
305.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
305.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
306.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
306.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
307.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
307.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
308.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
308.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
309.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
309.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
310.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
310.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
311.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
311.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
312.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
312.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
313.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
313.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
314.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
314.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
315.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
315.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
316.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
316.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
317.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
317.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
318.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
318.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
319.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
319.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
320.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
320.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
321.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
321.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
322.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
322.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
323.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
323.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
324.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
324.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
325.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
325.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
326.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
326.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
327.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
327.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
328.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
328.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
329.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
329.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
330.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
330.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
331.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
331.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
332.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
332.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
333.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
333.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
334.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
334.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
335.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
335.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
336.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
336.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
